device_id,device_type,timestamp,src_ip,dst_ip,protocol,dst_port,bytes_out,packets_out,duration,direction,label
CCTV_01,CCTV,2024-01-15 23:42:00,192.168.1.10,192.168.1.100,RTSP,554,174335,148,60,outbound,normal
Router_01,Router,2024-01-15 23:43:00,192.168.1.1,8.8.4.4,DNS,53,5157,23,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:43:00,192.168.1.10,192.168.1.100,RTSP,554,158222,153,60,outbound,normal
CCTV_01,CCTV,2024-01-15 23:44:00,192.168.1.10,192.168.1.100,RTSP,554,157842,159,60,outbound,normal
Router_01,Router,2024-01-15 23:44:00,192.168.1.1,8.8.8.8,DNS,53,2982,11,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:45:00,192.168.1.10,192.168.1.100,RTSP,554,159034,186,60,outbound,normal
Access_01,AccessController,2024-01-15 23:45:00,192.168.1.20,192.168.1.50,HTTPS,443,2294,2,2,outbound,normal
Router_01,Router,2024-01-15 23:45:00,192.168.1.1,8.8.4.4,DNS,53,7081,17,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:46:00,192.168.1.10,192.168.1.100,RTSP,554,147902,174,60,outbound,normal
Router_01,Router,2024-01-15 23:46:00,192.168.1.1,8.8.8.8,DNS,53,8437,14,1,outbound,normal
Router_01,Router,2024-01-15 23:47:00,192.168.1.1,8.8.8.8,DNS,53,7976,10,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:47:00,192.168.1.10,192.168.1.100,RTSP,554,194359,159,60,outbound,normal
Router_01,Router,2024-01-15 23:48:00,192.168.1.1,8.8.4.4,DNS,53,5005,18,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:48:00,192.168.1.10,192.168.1.100,RTSP,554,155641,165,60,outbound,normal
Router_01,Router,2024-01-15 23:49:00,192.168.1.1,8.8.8.8,DNS,53,9387,22,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:49:00,192.168.1.10,192.168.1.100,RTSP,554,193594,173,60,outbound,normal
CCTV_01,CCTV,2024-01-15 23:50:00,192.168.1.10,192.168.1.100,RTSP,554,159375,179,60,outbound,normal
Access_01,AccessController,2024-01-15 23:50:00,192.168.1.20,192.168.1.50,HTTPS,443,1996,4,2,outbound,normal
Router_01,Router,2024-01-15 23:50:00,192.168.1.1,8.8.8.8,DNS,53,6419,18,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:51:00,192.168.1.10,192.168.1.100,RTSP,554,147954,183,60,outbound,normal
Router_01,Router,2024-01-15 23:51:00,192.168.1.1,8.8.4.4,DNS,53,7432,20,1,outbound,normal
Router_01,Router,2024-01-15 23:52:00,192.168.1.1,8.8.4.4,DNS,53,10043,16,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:52:00,192.168.1.10,192.168.1.100,RTSP,554,178172,163,60,outbound,normal
CCTV_01,CCTV,2024-01-15 23:53:00,192.168.1.10,192.168.1.100,RTSP,554,153228,152,60,outbound,normal
Router_01,Router,2024-01-15 23:53:00,192.168.1.1,8.8.8.8,DNS,53,7320,19,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:54:00,192.168.1.10,192.168.1.100,RTSP,554,180696,194,60,outbound,normal
Router_01,Router,2024-01-15 23:54:00,192.168.1.1,8.8.4.4,DNS,53,9293,11,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:55:00,192.168.1.10,192.168.1.100,RTSP,554,157253,179,60,outbound,normal
Access_01,AccessController,2024-01-15 23:55:00,192.168.1.20,192.168.1.50,HTTPS,443,2330,5,2,outbound,normal
Router_01,Router,2024-01-15 23:55:00,192.168.1.1,8.8.4.4,DNS,53,5344,13,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:56:00,192.168.1.10,192.168.1.100,RTSP,554,128259,158,60,outbound,normal
Router_01,Router,2024-01-15 23:56:00,192.168.1.1,8.8.8.8,DNS,53,11030,20,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:57:00,192.168.1.10,192.168.1.100,RTSP,554,169378,151,60,outbound,normal
Router_01,Router,2024-01-15 23:57:00,192.168.1.1,8.8.8.8,DNS,53,5775,9,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:58:00,192.168.1.10,192.168.1.100,RTSP,554,151269,156,60,outbound,normal
Router_01,Router,2024-01-15 23:58:00,192.168.1.1,8.8.8.8,DNS,53,10549,9,1,outbound,normal
CCTV_01,CCTV,2024-01-15 23:59:00,192.168.1.10,192.168.1.100,RTSP,554,175843,166,60,outbound,normal
Router_01,Router,2024-01-15 23:59:00,192.168.1.1,8.8.4.4,DNS,53,9018,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:00:00,192.168.1.10,192.168.1.100,RTSP,554,66426,68,60,outbound,normal
Access_01,AccessController,2024-01-16 00:00:00,192.168.1.20,192.168.1.50,HTTPS,443,2672,3,2,outbound,normal
Router_01,Router,2024-01-16 00:00:00,192.168.1.1,8.8.8.8,DNS,53,11234,11,1,outbound,normal
Router_01,Router,2024-01-16 00:01:00,192.168.1.1,8.8.4.4,DNS,53,10286,15,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:01:00,192.168.1.10,192.168.1.100,RTSP,554,90897,106,60,outbound,normal
Router_01,Router,2024-01-16 00:02:00,192.168.1.1,8.8.8.8,DNS,53,8504,5,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:02:00,192.168.1.10,192.168.1.100,RTSP,554,58787,92,60,outbound,normal
CCTV_01,CCTV,2024-01-16 00:03:00,192.168.1.10,192.168.1.100,RTSP,554,92106,120,60,outbound,normal
Router_01,Router,2024-01-16 00:03:00,192.168.1.1,8.8.8.8,DNS,53,3594,13,1,outbound,normal
Router_01,Router,2024-01-16 00:04:00,192.168.1.1,8.8.8.8,DNS,53,8493,9,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:04:00,192.168.1.10,192.168.1.100,RTSP,554,94224,105,60,outbound,normal
Router_01,Router,2024-01-16 00:05:00,192.168.1.1,8.8.8.8,DNS,53,5822,17,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:05:00,192.168.1.10,192.168.1.100,RTSP,554,102118,68,60,outbound,normal
Access_01,AccessController,2024-01-16 00:05:00,192.168.1.20,192.168.1.50,HTTPS,443,2354,5,2,outbound,normal
CCTV_01,CCTV,2024-01-16 00:06:00,192.168.1.10,192.168.1.100,RTSP,554,111523,103,60,outbound,normal
Router_01,Router,2024-01-16 00:06:00,192.168.1.1,8.8.4.4,DNS,53,9125,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:07:00,192.168.1.10,192.168.1.100,RTSP,554,107624,158,60,outbound,normal
Router_01,Router,2024-01-16 00:07:00,192.168.1.1,8.8.4.4,DNS,53,9560,9,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:08:00,192.168.1.10,192.168.1.100,RTSP,554,68738,125,60,outbound,normal
Router_01,Router,2024-01-16 00:08:00,192.168.1.1,8.8.4.4,DNS,53,7288,23,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:09:00,192.168.1.10,192.168.1.100,RTSP,554,95688,104,60,outbound,normal
Router_01,Router,2024-01-16 00:09:00,192.168.1.1,8.8.4.4,DNS,53,8136,15,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:10:00,192.168.1.10,192.168.1.100,RTSP,554,99317,93,60,outbound,normal
Access_01,AccessController,2024-01-16 00:10:00,192.168.1.20,192.168.1.50,HTTPS,443,1182,3,2,outbound,normal
Router_01,Router,2024-01-16 00:10:00,192.168.1.1,8.8.4.4,DNS,53,12611,8,1,outbound,normal
Router_01,Router,2024-01-16 00:11:00,192.168.1.1,8.8.8.8,DNS,53,9592,23,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:11:00,192.168.1.10,192.168.1.100,RTSP,554,91452,104,60,outbound,normal
Router_01,Router,2024-01-16 00:12:00,192.168.1.1,8.8.8.8,DNS,53,7350,19,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:12:00,192.168.1.10,192.168.1.100,RTSP,554,77242,111,60,outbound,normal
Router_01,Router,2024-01-16 00:13:00,192.168.1.1,8.8.4.4,DNS,53,6035,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:13:00,192.168.1.10,192.168.1.100,RTSP,554,93757,83,60,outbound,normal
Router_01,Router,2024-01-16 00:14:00,192.168.1.1,8.8.4.4,DNS,53,8769,18,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:14:00,192.168.1.10,192.168.1.100,RTSP,554,93249,118,60,outbound,normal
Access_01,AccessController,2024-01-16 00:15:00,192.168.1.20,192.168.1.50,HTTPS,443,1925,7,2,outbound,normal
Router_01,Router,2024-01-16 00:15:00,192.168.1.1,8.8.8.8,DNS,53,10241,22,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:15:00,192.168.1.10,192.168.1.100,RTSP,554,91969,105,60,outbound,normal
CCTV_01,CCTV,2024-01-16 00:16:00,192.168.1.10,192.168.1.100,RTSP,554,89035,111,60,outbound,normal
Router_01,Router,2024-01-16 00:16:00,192.168.1.1,8.8.4.4,DNS,53,7865,20,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:17:00,192.168.1.10,192.168.1.100,RTSP,554,110282,127,60,outbound,normal
Router_01,Router,2024-01-16 00:17:00,192.168.1.1,8.8.4.4,DNS,53,7315,19,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:18:00,192.168.1.10,192.168.1.100,RTSP,554,97366,110,60,outbound,normal
Router_01,Router,2024-01-16 00:18:00,192.168.1.1,8.8.8.8,DNS,53,8414,17,1,outbound,normal
Router_01,Router,2024-01-16 00:19:00,192.168.1.1,8.8.4.4,DNS,53,8847,6,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:19:00,192.168.1.10,192.168.1.100,RTSP,554,101471,119,60,outbound,normal
Router_01,Router,2024-01-16 00:20:00,192.168.1.1,8.8.4.4,DNS,53,5751,15,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:20:00,192.168.1.10,192.168.1.100,RTSP,554,89217,111,60,outbound,normal
Access_01,AccessController,2024-01-16 00:20:00,192.168.1.20,192.168.1.50,HTTPS,443,2231,2,2,outbound,normal
CCTV_01,CCTV,2024-01-16 00:21:00,192.168.1.10,192.168.1.100,RTSP,554,97079,99,60,outbound,normal
Router_01,Router,2024-01-16 00:21:00,192.168.1.1,8.8.4.4,DNS,53,4625,19,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:22:00,192.168.1.10,192.168.1.100,RTSP,554,101376,103,60,outbound,normal
Router_01,Router,2024-01-16 00:22:00,192.168.1.1,8.8.4.4,DNS,53,9743,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:23:00,192.168.1.10,192.168.1.100,RTSP,554,98256,103,60,outbound,normal
Router_01,Router,2024-01-16 00:23:00,192.168.1.1,8.8.4.4,DNS,53,5757,21,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:24:00,192.168.1.10,192.168.1.100,RTSP,554,123671,114,60,outbound,normal
Router_01,Router,2024-01-16 00:24:00,192.168.1.1,8.8.4.4,DNS,53,12074,15,1,outbound,normal
Access_01,AccessController,2024-01-16 00:25:00,192.168.1.20,192.168.1.50,HTTPS,443,1929,9,2,outbound,normal
CCTV_01,CCTV,2024-01-16 00:25:00,192.168.1.10,192.168.1.100,RTSP,554,113037,93,60,outbound,normal
Router_01,Router,2024-01-16 00:25:00,192.168.1.1,8.8.8.8,DNS,53,9021,16,1,outbound,normal
Router_01,Router,2024-01-16 00:26:00,192.168.1.1,8.8.4.4,DNS,53,9060,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:26:00,192.168.1.10,192.168.1.100,RTSP,554,86661,114,60,outbound,normal
CCTV_01,CCTV,2024-01-16 00:27:00,192.168.1.10,192.168.1.100,RTSP,554,113140,122,60,outbound,normal
Router_01,Router,2024-01-16 00:27:00,192.168.1.1,8.8.4.4,DNS,53,7930,19,1,outbound,normal
Router_01,Router,2024-01-16 00:28:00,192.168.1.1,8.8.4.4,DNS,53,12691,7,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:28:00,192.168.1.10,192.168.1.100,RTSP,554,90940,96,60,outbound,normal
Router_01,Router,2024-01-16 00:29:00,192.168.1.1,8.8.4.4,DNS,53,7792,9,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:29:00,192.168.1.10,192.168.1.100,RTSP,554,75407,94,60,outbound,normal
Router_01,Router,2024-01-16 00:30:00,192.168.1.1,8.8.8.8,DNS,53,11184,12,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:30:00,192.168.1.10,192.168.1.100,RTSP,554,114948,93,60,outbound,normal
Access_01,AccessController,2024-01-16 00:30:00,192.168.1.20,192.168.1.50,HTTPS,443,2055,4,2,outbound,normal
Router_01,Router,2024-01-16 00:31:00,192.168.1.1,8.8.4.4,DNS,53,5113,18,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:31:00,192.168.1.10,192.168.1.100,RTSP,554,109607,97,60,outbound,normal
CCTV_01,CCTV,2024-01-16 00:32:00,192.168.1.10,192.168.1.100,RTSP,554,104860,82,60,outbound,normal
Router_01,Router,2024-01-16 00:32:00,192.168.1.1,8.8.8.8,DNS,53,11488,18,1,outbound,normal
Router_01,Router,2024-01-16 00:33:00,192.168.1.1,8.8.4.4,DNS,53,8409,17,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:33:00,192.168.1.10,192.168.1.100,RTSP,554,101278,55,60,outbound,normal
Router_01,Router,2024-01-16 00:34:00,192.168.1.1,8.8.8.8,DNS,53,10829,10,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:34:00,192.168.1.10,192.168.1.100,RTSP,554,97196,75,60,outbound,normal
Router_01,Router,2024-01-16 00:35:00,192.168.1.1,8.8.4.4,DNS,53,7776,12,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:35:00,192.168.1.10,192.168.1.100,RTSP,554,118089,111,60,outbound,normal
Access_01,AccessController,2024-01-16 00:35:00,192.168.1.20,192.168.1.50,HTTPS,443,2245,6,2,outbound,normal
Router_01,Router,2024-01-16 00:36:00,192.168.1.1,8.8.4.4,DNS,53,5664,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:36:00,192.168.1.10,192.168.1.100,RTSP,554,107000,122,60,outbound,normal
Router_01,Router,2024-01-16 00:37:00,192.168.1.1,8.8.8.8,DNS,53,10215,17,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:37:00,192.168.1.10,192.168.1.100,RTSP,554,85766,126,60,outbound,normal
Router_01,Router,2024-01-16 00:38:00,192.168.1.1,8.8.8.8,DNS,53,9288,15,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:38:00,192.168.1.10,192.168.1.100,RTSP,554,113982,96,60,outbound,normal
CCTV_01,CCTV,2024-01-16 00:39:00,192.168.1.10,192.168.1.100,RTSP,554,117034,83,60,outbound,normal
Router_01,Router,2024-01-16 00:39:00,192.168.1.1,8.8.4.4,DNS,53,9046,10,1,outbound,normal
Router_01,Router,2024-01-16 00:40:00,192.168.1.1,8.8.4.4,DNS,53,7380,15,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:40:00,192.168.1.10,192.168.1.100,RTSP,554,87632,90,60,outbound,normal
Access_01,AccessController,2024-01-16 00:40:00,192.168.1.20,192.168.1.50,HTTPS,443,1771,6,2,outbound,normal
Router_01,Router,2024-01-16 00:41:00,192.168.1.1,8.8.4.4,DNS,53,8555,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:41:00,192.168.1.10,192.168.1.100,RTSP,554,92065,84,60,outbound,normal
CCTV_01,CCTV,2024-01-16 00:42:00,192.168.1.10,192.168.1.100,RTSP,554,118346,96,60,outbound,normal
Router_01,Router,2024-01-16 00:42:00,192.168.1.1,8.8.4.4,DNS,53,7723,13,1,outbound,normal
Router_01,Router,2024-01-16 00:43:00,192.168.1.1,8.8.4.4,DNS,53,14315,19,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:43:00,192.168.1.10,192.168.1.100,RTSP,554,105287,91,60,outbound,normal
Router_01,Router,2024-01-16 00:44:00,192.168.1.1,8.8.8.8,DNS,53,8826,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:44:00,192.168.1.10,192.168.1.100,RTSP,554,72690,104,60,outbound,normal
Access_01,AccessController,2024-01-16 00:45:00,192.168.1.20,192.168.1.50,HTTPS,443,1835,6,2,outbound,normal
Router_01,Router,2024-01-16 00:45:00,192.168.1.1,8.8.4.4,DNS,53,7097,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:45:00,192.168.1.10,192.168.1.100,RTSP,554,71316,98,60,outbound,normal
Router_01,Router,2024-01-16 00:46:00,192.168.1.1,8.8.4.4,DNS,53,8585,5,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:46:00,192.168.1.10,192.168.1.100,RTSP,554,79475,129,60,outbound,normal
CCTV_01,CCTV,2024-01-16 00:47:00,192.168.1.10,192.168.1.100,RTSP,554,113670,101,60,outbound,normal
Router_01,Router,2024-01-16 00:47:00,192.168.1.1,8.8.4.4,DNS,53,4861,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:48:00,192.168.1.10,192.168.1.100,RTSP,554,118955,87,60,outbound,normal
Router_01,Router,2024-01-16 00:48:00,192.168.1.1,8.8.8.8,DNS,53,8414,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:49:00,192.168.1.10,192.168.1.100,RTSP,554,108152,102,60,outbound,normal
Router_01,Router,2024-01-16 00:49:00,192.168.1.1,8.8.4.4,DNS,53,10956,7,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:50:00,192.168.1.10,192.168.1.100,RTSP,554,103960,119,60,outbound,normal
Router_01,Router,2024-01-16 00:50:00,192.168.1.1,8.8.4.4,DNS,53,6497,22,1,outbound,normal
Access_01,AccessController,2024-01-16 00:50:00,192.168.1.20,192.168.1.50,HTTPS,443,2084,5,2,outbound,normal
CCTV_01,CCTV,2024-01-16 00:51:00,192.168.1.10,192.168.1.100,RTSP,554,110987,104,60,outbound,normal
Router_01,Router,2024-01-16 00:51:00,192.168.1.1,8.8.4.4,DNS,53,8262,19,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:52:00,192.168.1.10,192.168.1.100,RTSP,554,75176,85,60,outbound,normal
Router_01,Router,2024-01-16 00:52:00,192.168.1.1,8.8.8.8,DNS,53,12102,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:53:00,192.168.1.10,192.168.1.100,RTSP,554,98159,101,60,outbound,normal
Router_01,Router,2024-01-16 00:53:00,192.168.1.1,8.8.8.8,DNS,53,7801,13,1,outbound,normal
Router_01,Router,2024-01-16 00:54:00,192.168.1.1,8.8.4.4,DNS,53,4090,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:54:00,192.168.1.10,192.168.1.100,RTSP,554,83046,136,60,outbound,normal
Router_01,Router,2024-01-16 00:55:00,192.168.1.1,8.8.4.4,DNS,53,9762,17,1,outbound,normal
Access_01,AccessController,2024-01-16 00:55:00,192.168.1.20,192.168.1.50,HTTPS,443,1620,3,2,outbound,normal
CCTV_01,CCTV,2024-01-16 00:55:00,192.168.1.10,192.168.1.100,RTSP,554,122745,109,60,outbound,normal
CCTV_01,CCTV,2024-01-16 00:56:00,192.168.1.10,192.168.1.100,RTSP,554,101080,96,60,outbound,normal
Router_01,Router,2024-01-16 00:56:00,192.168.1.1,8.8.8.8,DNS,53,9238,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:57:00,192.168.1.10,192.168.1.100,RTSP,554,85721,101,60,outbound,normal
Router_01,Router,2024-01-16 00:57:00,192.168.1.1,8.8.8.8,DNS,53,6687,21,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:58:00,192.168.1.10,192.168.1.100,RTSP,554,103866,81,60,outbound,normal
Router_01,Router,2024-01-16 00:58:00,192.168.1.1,8.8.8.8,DNS,53,7005,16,1,outbound,normal
Router_01,Router,2024-01-16 00:59:00,192.168.1.1,8.8.4.4,DNS,53,8326,22,1,outbound,normal
CCTV_01,CCTV,2024-01-16 00:59:00,192.168.1.10,192.168.1.100,RTSP,554,105012,97,60,outbound,normal
CCTV_01,CCTV,2024-01-16 01:00:00,192.168.1.10,192.168.1.100,RTSP,554,71382,87,60,outbound,normal
Access_01,AccessController,2024-01-16 01:00:00,192.168.1.20,192.168.1.50,HTTPS,443,2472,4,2,outbound,normal
Router_01,Router,2024-01-16 01:00:00,192.168.1.1,8.8.8.8,DNS,53,9942,8,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:01:00,192.168.1.10,192.168.1.100,RTSP,554,93795,128,60,outbound,normal
Router_01,Router,2024-01-16 01:01:00,192.168.1.1,8.8.8.8,DNS,53,5624,17,1,outbound,normal
Router_01,Router,2024-01-16 01:02:00,192.168.1.1,8.8.8.8,DNS,53,7871,12,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:02:00,192.168.1.10,192.168.1.100,RTSP,554,108348,79,60,outbound,normal
Router_01,Router,2024-01-16 01:03:00,192.168.1.1,8.8.8.8,DNS,53,10031,15,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:03:00,192.168.1.10,192.168.1.100,RTSP,554,107290,76,60,outbound,normal
Router_01,Router,2024-01-16 01:04:00,192.168.1.1,8.8.4.4,DNS,53,8104,18,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:04:00,192.168.1.10,192.168.1.100,RTSP,554,116240,92,60,outbound,normal
Access_01,AccessController,2024-01-16 01:05:00,192.168.1.20,192.168.1.50,HTTPS,443,2142,4,2,outbound,normal
Router_01,Router,2024-01-16 01:05:00,192.168.1.1,8.8.4.4,DNS,53,7249,22,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:05:00,192.168.1.10,192.168.1.100,RTSP,554,98595,119,60,outbound,normal
CCTV_01,CCTV,2024-01-16 01:06:00,192.168.1.10,192.168.1.100,RTSP,554,80692,79,60,outbound,normal
Router_01,Router,2024-01-16 01:06:00,192.168.1.1,8.8.4.4,DNS,53,6423,18,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:07:00,192.168.1.10,192.168.1.100,RTSP,554,91246,115,60,outbound,normal
Router_01,Router,2024-01-16 01:07:00,192.168.1.1,8.8.8.8,DNS,53,10867,8,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:08:00,192.168.1.10,192.168.1.100,RTSP,554,77209,57,60,outbound,normal
Router_01,Router,2024-01-16 01:08:00,192.168.1.1,8.8.8.8,DNS,53,7313,20,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:09:00,192.168.1.10,192.168.1.100,RTSP,554,93232,108,60,outbound,normal
Router_01,Router,2024-01-16 01:09:00,192.168.1.1,8.8.4.4,DNS,53,10314,14,1,outbound,normal
Access_01,AccessController,2024-01-16 01:10:00,192.168.1.20,192.168.1.50,HTTPS,443,2449,3,2,outbound,normal
CCTV_01,CCTV,2024-01-16 01:10:00,192.168.1.10,192.168.1.100,RTSP,554,118003,93,60,outbound,normal
Router_01,Router,2024-01-16 01:10:00,192.168.1.1,8.8.4.4,DNS,53,6530,19,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:11:00,192.168.1.10,192.168.1.100,RTSP,554,93828,117,60,outbound,normal
Router_01,Router,2024-01-16 01:11:00,192.168.1.1,8.8.4.4,DNS,53,10367,9,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:12:00,192.168.1.10,192.168.1.100,RTSP,554,71953,94,60,outbound,normal
Router_01,Router,2024-01-16 01:12:00,192.168.1.1,8.8.4.4,DNS,53,5592,16,1,outbound,normal
Router_01,Router,2024-01-16 01:13:00,192.168.1.1,8.8.8.8,DNS,53,9258,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:13:00,192.168.1.10,192.168.1.100,RTSP,554,102856,106,60,outbound,normal
Router_01,Router,2024-01-16 01:14:00,192.168.1.1,8.8.8.8,DNS,53,9358,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:14:00,192.168.1.10,192.168.1.100,RTSP,554,92352,100,60,outbound,normal
Router_01,Router,2024-01-16 01:15:00,192.168.1.1,8.8.4.4,DNS,53,3770,12,1,outbound,normal
Access_01,AccessController,2024-01-16 01:15:00,192.168.1.20,192.168.1.50,HTTPS,443,1932,6,2,outbound,normal
CCTV_01,CCTV,2024-01-16 01:15:00,192.168.1.10,192.168.1.100,RTSP,554,62675,90,60,outbound,normal
Router_01,Router,2024-01-16 01:16:00,192.168.1.1,8.8.4.4,DNS,53,8126,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:16:00,192.168.1.10,192.168.1.100,RTSP,554,106802,85,60,outbound,normal
Router_01,Router,2024-01-16 01:17:00,192.168.1.1,8.8.4.4,DNS,53,5682,5,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:17:00,192.168.1.10,192.168.1.100,RTSP,554,100884,106,60,outbound,normal
Router_01,Router,2024-01-16 01:18:00,192.168.1.1,8.8.4.4,DNS,53,6971,19,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:18:00,192.168.1.10,192.168.1.100,RTSP,554,94861,102,60,outbound,normal
Router_01,Router,2024-01-16 01:19:00,192.168.1.1,8.8.8.8,DNS,53,10512,20,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:19:00,192.168.1.10,192.168.1.100,RTSP,554,85559,96,60,outbound,normal
Access_01,AccessController,2024-01-16 01:20:00,192.168.1.20,192.168.1.50,HTTPS,443,2586,3,2,outbound,normal
Router_01,Router,2024-01-16 01:20:00,192.168.1.1,8.8.8.8,DNS,53,6368,9,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:20:00,192.168.1.10,192.168.1.100,RTSP,554,109153,102,60,outbound,normal
Router_01,Router,2024-01-16 01:21:00,192.168.1.1,8.8.8.8,DNS,53,8993,18,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:21:00,192.168.1.10,192.168.1.100,RTSP,554,91202,103,60,outbound,normal
CCTV_01,CCTV,2024-01-16 01:22:00,192.168.1.10,192.168.1.100,RTSP,554,110719,69,60,outbound,normal
Router_01,Router,2024-01-16 01:22:00,192.168.1.1,8.8.8.8,DNS,53,8800,4,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:23:00,192.168.1.10,192.168.1.100,RTSP,554,117386,94,60,outbound,normal
Router_01,Router,2024-01-16 01:23:00,192.168.1.1,8.8.4.4,DNS,53,6266,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:24:00,192.168.1.10,192.168.1.100,RTSP,554,106382,117,60,outbound,normal
Router_01,Router,2024-01-16 01:24:00,192.168.1.1,8.8.4.4,DNS,53,8974,18,1,outbound,normal
Access_01,AccessController,2024-01-16 01:25:00,192.168.1.20,192.168.1.50,HTTPS,443,2979,5,2,outbound,normal
Router_01,Router,2024-01-16 01:25:00,192.168.1.1,8.8.8.8,DNS,53,8288,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:25:00,192.168.1.10,192.168.1.100,RTSP,554,79424,89,60,outbound,normal
Router_01,Router,2024-01-16 01:26:00,192.168.1.1,8.8.4.4,DNS,53,8169,18,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:26:00,192.168.1.10,192.168.1.100,RTSP,554,95671,88,60,outbound,normal
CCTV_01,CCTV,2024-01-16 01:27:00,192.168.1.10,192.168.1.100,RTSP,554,126024,87,60,outbound,normal
Router_01,Router,2024-01-16 01:27:00,192.168.1.1,8.8.4.4,DNS,53,8625,15,1,outbound,normal
CCTV_01,CCTV,2024-01-16 01:28:00,192.168.1.10,192.168.1.100,RTSP,554,91666,103,60,outbound,normal
